id,latitude,longitude
3602,55.94535502,-3.233999111
3603,55.94396894,-3.218888065
3604,55.96214895,-3.196648361
3605,55.97029622,-3.171664579
3606,55.95341086,-3.114716257
3607,55.95971427,-3.171360804
3608,55.96504772,-3.154636656
3609,55.94520262,-3.20491622
3610,55.9363148,-3.114369205
3611,55.95845669,-3.18354418
3612,55.9290167,-3.209807585
3613,55.94688039,-3.216145275
3614,55.93922375,-3.180219839
3615,55.9512934,-3.205057388
3616,55.93311204,-3.166235906
3617,55.97802703,-3.180728453
3618,55.95232492,-3.113580019
3619,55.90532304,-3.134162313
3620,55.96692838,-3.174318391
3621,55.9343015,-3.245733433
3622,55.92804449,-3.209073064
3623,55.94298042,-3.287785645
3624,55.95516174,-3.150049974
3625,55.93705342,-3.234791694
3626,55.94786157,-3.205911565
3627,55.95882872,-3.210913794
3628,55.94270711,-3.182407233
3629,55.92427833,-3.277723082
3630,55.94890179,-3.18669554
3631,55.98963416,-3.39427406
3632,55.96634766,-3.25068824
3633,55.97103631,-3.252634105
3634,55.96218203,-3.179236642
3635,55.97530614,-3.167345231
3636,55.9709754,-3.172998971
3637,55.94249617,-3.20326309
3638,55.93094901,-3.253789061
3639,55.94942854,-3.211965479
3640,55.95243786,-3.198270521
3641,55.96719578,-3.245909219
3642,55.93253678,-3.139375267
3643,55.93661403,-3.278737544
3644,55.94290595,-3.28200308
3645,55.93661403,-3.278737544
3646,55.94493323,-3.183579906
3647,55.93265751,-3.136033393
3648,55.95449012,-3.11658909
3649,55.94587726,-3.184457362
3650,55.94894177,-3.187209198
3651,55.91538007,-3.284870312
3652,55.96692838,-3.174318391
3653,55.94894177,-3.187209198
3654,55.94991887,-3.207785115
3655,55.91538007,-3.284870312
3656,55.94991887,-3.207785115
3657,55.95296701,-3.199295834
3658,55.92203098,-3.154045235
3659,55.9413218,-3.313812061
3660,58.20813229,-6.387701696
3661,51.38451218,-0.417338977
3662,51.38569945,-0.41869205
3663,51.37255989,-0.459746736
3664,51.30736472,-0.403997433
3665,51.38486595,-0.34657717
3666,51.37029475,-0.395489094
3667,51.3282306,-0.410851794
3668,51.4009121,-0.360274293
3669,51.37326379,-0.456519167
3670,51.40260173,-0.371815964
3671,51.40195702,-0.343775667
3672,51.36842172,-0.367310833
3673,51.36502561,-0.399465603
3674,51.33128152,-0.411033413
3675,51.37255989,-0.459746736
3676,51.32951281,-0.410577809
3677,51.36106373,-0.347276392
3678,51.36963741,-0.364854024
3679,51.37527638,-0.408002063
3680,51.36502561,-0.399465603
3681,51.30425085,-0.405798271
3682,51.65611234,0.066505572
3683,51.68683825,-0.003058342
3684,51.70074092,0.114081994
3685,51.64892183,0.057086043
3686,51.64752976,0.084010559
3687,51.6251019,0.044652361
3688,51.63277349,0.052843868
3689,51.65632851,0.076679263
3690,51.699178,0.111983118
3691,51.7001617,0.113287983
3692,51.64962459,0.056496267
3693,51.70376409,0.245784302
3694,51.64514078,0.053214596
3695,51.68635331,0.001130287
3696,51.64836308,0.084178878
3697,51.68642357,0.021705888
3698,51.7142129,0.165363342
3699,51.7142129,0.165363342
3700,,
3701,51.33425442,-0.263801434
3702,51.33361145,-0.265318683
3703,51.33325745,-0.269351519
3704,51.35314793,-0.268056399
3705,51.3687349,-0.265816233
3706,51.33361145,-0.265318683
3707,51.34778645,-0.25038056
3708,51.33372525,-0.267539477
3709,51.34998907,-0.260607518
3710,51.33425442,-0.263801434
3711,51.33341422,-0.268398165
3712,51.33341422,-0.268398165
3713,51.33341422,-0.268398165
3714,52.9750549,-1.307887288
3715,52.89702435,-1.269960445
3716,52.89701832,-1.268979432
3717,52.97373757,-1.308593342
3718,52.90118154,-1.277978132
3719,52.92344687,-1.289641298
3720,52.88324782,-1.288470382
3721,52.98967907,-1.307623825
3722,52.96118617,-1.295960628
3723,52.96913673,-1.308890086
3724,52.97138413,-1.308898922
3725,52.89784432,-1.270273714
3726,52.97373757,-1.308593342
3727,52.96913673,-1.308890086
3728,52.97273336,-1.309041211
3729,52.89784432,-1.270273714
3730,51.58499777,0.603405005
3731,51.65632851,0.076679263
3732,50.72277664,-3.531951137
3733,,
3734,50.72220063,-3.53266905
3735,50.72220063,-3.53266905
3736,50.71666792,-3.463544397
3737,50.72616771,-3.525048333
3738,50.71002613,-3.505573404
3739,50.72220063,-3.53266905
3740,50.7027235,-3.530433556
3741,50.72304084,-3.533744872
3742,50.72637585,-3.525636005
3743,50.73247272,-3.492335255
3744,50.7311442,-3.504734289
3745,50.72167423,-3.506130931
3746,50.71758077,-3.540649569
3747,50.72220063,-3.53266905
3748,50.72304084,-3.533744872
3749,50.71666792,-3.463544397
3750,50.71666792,-3.463544397
3751,50.71666792,-3.463544397
3752,50.71758077,-3.540649569
3753,50.72001092,-3.550674302
3754,50.72616771,-3.525048333
3755,50.71495302,-3.54417551
3756,50.72711362,-3.523548821
3757,50.72074414,-3.535369902
3758,55.99969187,-3.786867816
3759,55.99903405,-3.784512239
3760,56.00330405,-3.813352548
3761,56.0189634,-3.722747193
3762,55.99985613,-3.784213374
3763,56.01793753,-3.72092067
3764,56.00114366,-3.814822956
3765,55.97704701,-3.712773445
3766,56.02292317,-3.905013005
3767,56.00178114,-3.888448049
3768,56.01848297,-3.723688426
3769,56.02409029,-3.815739137
3770,56.02578588,-3.815321286
3771,56.00024842,-3.786909543
3772,55.99903405,-3.784512239
3773,56.00232262,-3.81348298
3774,55.98685774,-3.780151829
3775,56.00340795,-3.768467673
3776,55.99975222,-3.779590149
3777,55.99975222,-3.779590149
3778,55.99975222,-3.779590149
3779,55.99975222,-3.779590149
3780,55.99975222,-3.779590149
3781,56.00605067,-3.731057778
3782,56.02658866,-3.815728063
3783,56.02034418,-3.832667154
3784,56.01275634,-3.787599458
3785,56.01628999,-3.594831971
3786,56.01724833,-3.608909041
3787,56.00795971,-3.610752289
3788,56.02311097,-3.907397115
3789,55.99977269,-3.78501134
3790,56.00307501,-3.771002434
3791,56.00330405,-3.813352548
3792,56.00979629,-3.709923947
3793,56.00349525,-3.784236787
3794,56.01848297,-3.723688426
3795,56.01773063,-3.606378239
3796,56.0132665,-3.788360954
3797,55.97704701,-3.712773445
3798,56.00178114,-3.888448049
3799,55.99872911,-3.780120405
3800,50.85237291,-1.181351403
3801,50.8330095,-1.283590102
3802,50.84626685,-1.124343169
3803,50.85223237,-1.177987043
3804,50.88528042,-1.24596962
3805,50.85275126,-1.181444225
3806,50.85267594,-1.177126881
3807,52.54939665,0.087778206
3808,52.54939665,0.087778206
3809,52.66585588,0.161784566
3810,52.55133667,0.088917589
3811,52.66498808,0.159079718
3812,52.55611389,-0.127811049
3813,52.55839753,-0.130649543
3814,52.66585588,0.161784566
3815,52.55042551,0.088579308
3816,52.45441141,0.04971015
3817,52.54939665,0.087778206
3818,52.66498808,0.159079718
3819,52.55133667,0.088917589
3820,52.66862133,0.157557979
3821,52.66515159,0.161454022
3822,52.66459705,0.161293554
3823,52.66459705,0.161293554
3824,56.19362983,-2.99807077
3825,56.07796238,-3.397495097
3826,56.07108822,-3.462646136
3827,56.07108822,-3.462646136
3828,55.95565704,-3.112746762
3829,56.19503429,-2.996608494
3830,56.19550176,-2.992108192
3831,56.19656398,-3.170624952
3832,56.12614381,-3.183252535
3833,56.07210855,-3.463745102
3834,56.15613337,-3.321828182
3835,56.03040768,-3.397749852
3836,56.10866027,-3.160348848
3837,56.07158921,-3.461315646
3838,56.03670672,-3.356695985
3839,56.05242918,-3.404278761
3840,56.10906743,-3.161004301
3841,56.10906743,-3.161004301
3842,56.11111072,-3.158701952
3843,56.19653354,-3.170043828
3844,56.05951779,-3.232841955
3845,56.16458605,-3.325419807
3846,56.11273605,-3.344108793
3847,56.07705743,-3.476754554
3848,56.18550292,-3.014084182
3849,56.12614381,-3.183252535
3850,56.07210855,-3.463745102
3851,56.12881848,-3.137660186
3852,56.33980437,-2.798466241
3853,56.02985749,-3.398724915
3854,56.1956812,-3.172757636
3855,56.11266148,-3.155258882
3856,56.03918109,-3.438870043
3857,56.1255698,-3.121509625
3858,56.33652548,-2.799788783
3859,56.10778611,-3.342360399
3860,56.19503429,-2.996608494
3861,56.19596566,-3.170236049
3862,,
3863,56.05892779,-3.236131336
3864,56.10880195,-3.159613438
3865,56.1241584,-3.141206345
3866,56.06023254,-3.425103526
3867,56.03749547,-3.419161062
3868,56.1956812,-3.172757636
3869,56.13607849,-3.145437497
3870,56.07295058,-3.460933403
3871,,
3872,56.19792712,-3.160415963
3873,56.19792712,-3.160415963
3874,56.19792712,-3.160415963
3875,56.1950343,-3.198056123
3876,56.12745328,-3.155026693
3877,56.10995721,-3.343497325
3878,56.19554028,-3.197765689
3879,56.03709063,-3.42543806
3880,56.05996539,-3.442679588
3881,56.12614381,-3.183252535
3882,56.13255508,-3.381019468
3883,,
3884,56.11227289,-3.344559015
3885,56.17668489,-3.03298791
3886,56.07173296,-3.46207615
3887,56.12568505,-3.31142062
3888,56.06236382,-3.447346627
3889,56.07158921,-3.461315646
3890,56.20792869,-3.169826668
3891,56.03709063,-3.42543806
3892,55.94931081,-3.211145095
3893,56.22288958,-2.700303493
3894,56.14672313,-3.262802911
3895,56.12660391,-3.30950529
3896,56.12233308,-3.170154474
3897,56.20960034,-3.048576081
3898,56.19656689,-3.168417066
3899,56.03924865,-3.420637962
3900,56.06630424,-3.42532759
3901,56.12726026,-3.139045965
3902,56.12614381,-3.183252535
3903,56.31904041,-3.016797239
3904,56.19413939,-2.998390193
3905,56.10906743,-3.161004301
3906,56.0684821,-3.717871527
3907,56.10866027,-3.160348848
3908,56.07239152,-3.459578816
3909,56.11196746,-3.157409044
3910,56.06181472,-3.596759549
3911,56.059102,-3.230387664
3912,53.17622919,-2.929940453
3913,53.21207156,-3.039491303
3914,53.24959182,-3.133264696
3915,53.21547805,-3.04775055
3916,53.16598033,-3.140962737
3917,53.16828791,-3.083505051
3918,53.18421707,-2.888002667
3919,53.20678276,-3.023237671
3920,53.24959182,-3.133264696
3921,53.27359306,-3.222437434
3922,53.16828791,-3.083505051
3923,53.17991979,-2.91653845
3924,53.16598033,-3.140962737
3925,53.17631557,-2.93039118
3926,53.21425454,-3.008275745
3927,53.21564141,-3.075819242
3928,53.34954364,-3.350788661
3929,53.34954364,-3.350788661
3930,53.24899112,-3.133098942
3931,53.27434486,-3.222758821
3932,53.16718465,-3.140052269
3933,53.21547805,-3.04775055
3934,53.34954364,-3.350788661
3935,53.24752577,-3.137826105
3936,53.34922909,-3.321889393
3937,52.24420197,0.405726625
3938,52.24292882,0.405101091
3939,52.34328163,0.510559345
3940,52.44844464,0.623282458
3941,52.24402868,0.406728036
3942,52.24502813,0.392513616
3943,52.24451847,0.406080683
3944,52.24506725,0.41135488
3945,52.24503956,0.407866813
3946,52.24479839,0.405583103
3947,52.44732813,0.624157989
3948,52.24430544,0.40417941
3949,52.34328163,0.510559345
3950,52.24293118,0.409393298
3951,52.24479839,0.405583103
3952,52.24503956,0.407866813
3953,52.24430544,0.40417941
3954,52.24430544,0.40417941
3955,51.82399269,-2.498971619
3956,51.72570475,-2.533084061
3957,51.79262094,-2.613373058
3958,51.72656422,-2.52992345
3959,53.74921416,-3.032797202
3960,53.85281219,-2.928611622
3961,53.78230103,-2.872114008
3962,53.75136265,-3.030681222
3963,53.74921416,-3.032797202
3964,53.74956233,-3.035156327
3965,53.75535179,-3.02143596
3966,53.75564213,-3.020062789
3967,53.78287073,-2.871640166
3968,53.7517053,-3.031599561
3969,53.73720516,-2.962688328
3970,,
3971,53.73696861,-2.960803029
3972,54.9646715,-1.712073261
3973,54.9646715,-1.712073261
3974,54.9646715,-1.712073261
3975,54.94872423,-1.645272395
3976,54.95023367,-1.604384234
3977,54.92537636,-1.574747479
3978,54.96047148,-1.599629855
3979,54.97268268,-1.7642861
3980,54.93488805,-1.599805827
3981,54.94067105,-1.544928412
3982,54.96201628,-1.60211332
3983,54.89438283,-1.577459348
3984,54.95478481,-1.726884187
3985,54.96657185,-1.788656679
3986,54.96201628,-1.60211332
3987,54.87800431,-1.583739966
3988,54.96296286,-1.600292288
3989,54.9646715,-1.712073261
3990,54.8951461,-1.577295445
3991,54.961443,-1.599932549
3992,54.95055429,-1.595309843
3993,54.95393823,-1.685183835
3994,54.9526154,-1.639195561
3995,54.91937889,-1.553686783
3996,54.94067105,-1.544928412
3997,54.95478481,-1.726884187
3998,54.95562937,-1.608375584
3999,54.9501356,-1.615845129
4000,54.93168786,-1.55796705
4001,54.92495052,-1.573753359
4002,54.96265192,-1.604137363
4003,54.95679879,-1.646950269
4004,54.93529921,-1.550295509
4005,54.96265192,-1.604137363
4006,54.95001979,-1.570459376
4007,54.95764136,-1.668555252
4008,54.96003178,-1.675250811
4009,54.96003178,-1.675250811
4010,54.96003178,-1.675250811
4011,54.96003178,-1.675250811
4012,54.96003178,-1.675250811
4013,54.92537636,-1.574747479
4014,54.91940801,-1.740197249
4015,54.95453645,-1.72833803
4016,54.95517779,-1.585972518
4017,54.96238389,-1.601859806
4018,54.93627231,-1.599916952
4019,54.93201256,-1.589066233
4020,54.95453645,-1.72833803
4021,54.96201628,-1.60211332
4022,54.96201628,-1.60211332
4023,54.94624375,-1.677469417
4024,54.94948492,-1.571682871
4025,54.96513465,-1.599411706
4026,54.88932386,-1.559833782
4027,54.88932386,-1.559833782
4028,54.88932386,-1.559833782
4029,54.94922648,-1.615369802
4030,54.89588339,-1.577412465
4031,54.94215688,-1.588697481
4032,54.9646715,-1.712073261
4033,54.95764136,-1.668555252
4034,54.94595672,-1.68107793
4035,54.95035337,-1.570768083
4036,54.95562937,-1.608375584
4037,54.9646531,-1.603289912
4038,54.96296286,-1.600292288
4039,54.96153007,-1.601821391
4040,54.96047148,-1.599629855
4041,54.96513465,-1.599411706
4042,54.9504593,-1.567691166
4043,54.95385081,-1.544076944
4044,54.93843368,-1.585207943
4045,52.96563348,-1.110461268
4046,53.00354602,-1.127982098
4047,52.98455094,-1.12182541
4048,52.97286628,-1.081586983
4049,53.00301492,-1.12911044
4050,52.96603007,-1.110602021
4051,53.00344114,-1.127164599
4052,53.00205112,-1.128846701
4053,53.00354602,-1.127982098
4054,52.96439136,-1.078386833
4055,52.96625212,-1.107842949
4056,52.96439136,-1.078386833
4057,53.03718832,-1.081891433
4058,52.96688859,-1.086299626
4059,52.99681508,-1.138145209
4060,53.00528502,-1.127306248
4061,52.98481779,-1.120226166
4062,55.87066185,-4.301483215
4063,55.86628906,-4.268842895
4064,55.85740464,-4.254438859
4065,55.86078347,-4.256424468
4066,,
4067,55.84651999,-4.358476547
4068,55.86547651,-4.259765336
4069,55.85862874,-4.215759094
4070,55.85001989,-4.111473933
4071,55.86029006,-4.25735468
4072,55.8638378,-4.254539958
4073,55.89001821,-4.324107814
4074,55.83686681,-4.264301553
4075,55.85794135,-4.248685394
4076,55.82651683,-4.258239374
4077,55.83109899,-4.279264078
4078,55.8518248,-4.168384263
4079,55.85117103,-4.19611481
4080,55.82253467,-4.260722611
4081,55.89021921,-4.289894919
4082,55.89021921,-4.289894919
4083,55.82863748,-4.284533047
4084,55.85160654,-4.197896812
4085,55.88932219,-4.323842294
4086,55.8457878,-4.335620096
4087,55.85863804,-4.256284073
4088,55.87372091,-4.270347535
4089,55.84571241,-4.34430586
4090,55.87100897,-4.301184056
4091,55.88276213,-4.36436863
4092,55.9061858,-4.362402426
4093,55.87468417,-4.26098779
4094,55.82610994,-4.286093243
4095,55.84601073,-4.358317893
4096,55.85908678,-4.259745782
4097,55.88793719,-4.377525245
4098,55.86549531,-4.265584094
4099,55.87063558,-4.306245156
4100,55.88339819,-4.222719138
4101,55.77235312,-4.15696848
4102,55.80668191,-4.235099648
4103,55.87387963,-4.27780632
4104,55.81324856,-4.36075648
4105,55.86590704,-4.260301794
4106,55.86591685,-4.269044945
4107,55.88711995,-4.243464883
4108,55.81048052,-4.245132807
4109,55.85568489,-4.227479405
4110,55.83459585,-4.24847112
4111,55.83481622,-4.26584321
4112,55.8533303,-4.259012086
4113,55.82874299,-4.349048876
4114,55.8631666,-4.214802947
4115,55.84961165,-4.227355506
4116,55.86635135,-4.260087868
4117,55.87737217,-4.289138261
4118,55.88629116,-4.359849794
4119,55.91070355,-4.372374258
4120,55.8608659,-4.258298988
4121,55.86401864,-4.25546141
4122,55.85166009,-4.172624848
4123,55.84808073,-4.241869358
4124,55.87613809,-4.323805696
4125,55.88328723,-4.22835718
4126,55.85525629,-4.329221658
4127,55.82842222,-4.284025431
4128,55.85117103,-4.19611481
4129,55.85117103,-4.19611481
4130,55.86850932,-4.122275209
4131,55.88328723,-4.22835718
4132,55.86850932,-4.122275209
4133,55.86514935,-4.258004245
4134,55.85117103,-4.19611481
4135,55.82607557,-4.265127252
4136,55.89646421,-4.26617388
4137,55.89527371,-4.261513925
4138,55.86240219,-4.252938541
4139,55.85726721,-4.24573823
4140,55.87286321,-4.139680794
4141,55.86061225,-4.259386925
4142,55.83146324,-4.279492986
4143,55.85835949,-4.252848279
4144,55.85170649,-4.165917283
4145,55.88643765,-4.284458963
4146,55.85170649,-4.165917283
4147,55.89044041,-4.232861444
4148,55.84218007,-4.164381043
4149,55.86392162,-4.253889557
4150,55.85421346,-4.304904353
4151,55.89527371,-4.261513925
4152,55.83627263,-4.26386774
4153,55.88017738,-4.352923172
4154,55.85037215,-4.154388257
4155,55.85268018,-4.229128833
4156,55.84570024,-4.345886633
4157,55.85615847,-4.243948546
4158,55.88322295,-4.365643903
4159,55.88265899,-4.253968437
4160,55.86493027,-4.26112407
4161,55.85348515,-4.279360674
4162,55.85086217,-4.132975434
4163,55.85860952,-4.258327827
4164,55.86523563,-4.256730655
4165,55.88338311,-4.229513943
4166,55.86547651,-4.259765336
4167,55.80715978,-4.235015335
4168,55.86239228,-4.2083824
4169,55.85809083,-4.223654237
4170,55.85800854,-4.135476366
4171,55.87096416,-4.306936011
4172,55.86076385,-4.108077898
4173,55.85145335,-4.196913591
4174,55.84491824,-4.275089143
4175,55.8716422,-4.268052204
4176,55.87051274,-4.311832569
4177,55.87658445,-4.248020817
4178,55.83486771,-4.264999794
4179,55.88838513,-4.080919199
4180,55.84651999,-4.358476547
4181,,
4182,55.85903482,-4.256211202
4183,55.88176598,-4.2075481
4184,55.86361788,-4.215196215
4185,,
4186,55.84961165,-4.227355506
4187,55.91070355,-4.372374258
4188,55.86346806,-4.255589307
4189,55.86204938,-4.167020397
4190,55.8652526,-4.18358053
4191,55.86344594,-4.275820943
4192,55.88629116,-4.359849794
4193,55.86255048,-4.312749792
4194,55.86929136,-4.230480346
4195,55.82852405,-4.282897709
4196,55.85221002,-4.175579298
4197,55.8608659,-4.258298988
4198,55.85001989,-4.111473933
4199,55.86815784,-4.188506667
4200,55.86061225,-4.259386925
4201,55.85825547,-4.253129889
4202,55.86591685,-4.269044945
4203,55.86850932,-4.122275209
4204,55.90064014,-4.293036693
4205,,
4206,55.89938494,-4.348167503
4207,55.86262472,-4.198918754
4208,55.88833495,-4.253210134
4209,55.85794135,-4.248685394
4210,55.87076203,-4.299970577
4211,55.8588912,-4.260117941
4212,55.90064014,-4.293036693
4213,55.85835949,-4.252848279
4214,55.88097281,-4.283514261
4215,55.8518248,-4.168384263
4216,55.82939168,-4.347555056
4217,55.85145335,-4.196913591
4218,55.86065596,-4.252102318
4219,55.84623776,-4.336062444
4220,55.88351497,-4.165258717
4221,55.87241006,-4.273196351
4222,55.81722548,-4.263032511
4223,55.84601073,-4.358317893
4224,55.86309147,-4.313613008
4225,55.85371878,-4.280333027
4226,55.81435859,-4.360520439
4227,55.85195304,-4.295535668
4228,55.83481622,-4.26584321
4229,55.85939106,-4.191768807
4230,55.8631666,-4.214802947
4231,,
4232,55.85903987,-4.248573101
4233,55.83686262,-4.26989111
4234,55.84344584,-4.169562819
4235,55.86420151,-4.254800767
4236,55.9028567,-4.376598531
4237,55.85349398,-4.195878408
4238,55.85417701,-4.199400082
4239,55.85529546,-4.274785018
4240,55.85529546,-4.274785018
4241,55.84819073,-4.225916296
4242,55.83146324,-4.279492986
4243,55.80668191,-4.235099648
4244,55.87094318,-4.308533269
4245,55.87092847,-4.310274763
4246,55.83596611,-4.265383087
4247,55.85863479,-4.217916684
4248,55.86255048,-4.312749792
4249,55.86635135,-4.260087868
4250,55.85860952,-4.258327827
4251,55.86411306,-4.318068884
4252,55.85129729,-4.195083462
4253,55.8320011,-4.278598267
4254,55.8433856,-4.172466576
4255,55.83656029,-4.271662211
4256,55.87870153,-4.194471972
4257,55.85144857,-4.167804127
4258,55.88659108,-4.283940266
4259,55.87066651,-4.298830002
4260,55.85432597,-4.304176021
4261,55.86815784,-4.188506667
4262,55.88200079,-4.231897014
4263,55.88909431,-4.287557718
4264,55.87622764,-4.344194864
4265,55.82607557,-4.265127252
4266,55.86975815,-4.274687747
4267,55.89131311,-4.290998943
4268,55.8256883,-4.295217232
4269,55.86392162,-4.253889557
4270,55.88017738,-4.352923172
4271,55.8897442,-4.323387744
4272,55.8457878,-4.335620096
4273,55.85725724,-4.103973178
4274,55.8616834,-4.20330821
4275,55.88279034,-4.25464762
4276,55.86501305,-4.283887876
4277,55.84571241,-4.34430586
4278,55.8504382,-4.134102466
4279,55.88322295,-4.365643903
4280,55.89664169,-4.299726786
4281,55.84601073,-4.358317893
4282,,
4283,55.85860952,-4.258327827
4284,55.883297,-4.25397345
4285,55.85680889,-4.249179216
4286,55.81294082,-4.267779542
4287,55.85554011,-4.235460308
4288,55.86314717,-4.313040974
4289,55.8320011,-4.278598267
4290,55.86549531,-4.265584094
4291,55.84231828,-4.264027581
4292,55.85867359,-4.2518917
4293,55.81508941,-4.36177784
4294,55.85861234,-4.263553372
4295,55.83686681,-4.264301553
4296,55.85602414,-4.243429484
4297,55.85824355,-4.218182013
4298,55.87060952,-4.308593388
4299,55.84907643,-4.227133171
4300,55.86458795,-4.222203644
4301,55.85734122,-4.255937231
4302,55.86252177,-4.183507166
4303,55.85340048,-4.278109455
4304,55.85824887,-4.214395191
4305,55.85396936,-4.158869335
4306,55.81467174,-4.227177968
4307,55.83486771,-4.264999794
4308,55.89243461,-4.260485041
4309,55.87593563,-4.282770806
4310,55.83634174,-4.25668498
4311,55.88176598,-4.2075481
4312,55.87462248,-4.292973008
4313,55.86346806,-4.255589307
4314,55.87106825,-4.320993089
4315,55.91070355,-4.372374258
4316,55.84807809,-4.202218563
4317,55.87228904,-4.268553504
4318,55.88629116,-4.359849794
4319,55.89646421,-4.26617388
4320,55.82852405,-4.282897709
4321,55.85086217,-4.132975434
4322,55.85221002,-4.175579298
4323,55.85001989,-4.111473933
4324,55.8608659,-4.258298988
4325,55.89055535,-4.324219902
4326,55.86136827,-4.244600592
4327,55.8611149,-4.26235658
4328,55.82676144,-4.246358395
4329,55.85806078,-4.242636075
4330,55.90064014,-4.293036693
4331,,
4332,55.86401505,-4.221579591
4333,55.85417701,-4.199400082
4334,55.86119616,-4.256464383
4335,55.86401864,-4.25546141
4336,55.86612079,-4.25893969
4337,55.83109899,-4.279264078
4338,55.82842222,-4.284025431
4339,55.84571241,-4.34430586
4340,55.88276213,-4.36436863
4341,55.85908678,-4.259745782
4342,55.85860461,-4.215102558
4343,55.87387963,-4.27780632
4344,55.81324856,-4.36075648
4345,55.88711995,-4.243464883
4346,55.84152598,-4.0713706
4347,55.80715978,-4.235015335
4348,55.85860461,-4.215102558
4349,55.84694666,-4.240973352
4350,55.87737217,-4.289138261
4351,55.85863804,-4.256284073
4352,55.85714698,-4.248383823
4353,55.85863804,-4.256284073
4354,55.85863804,-4.256284073
4355,55.85959885,-4.250443118
4356,55.85349398,-4.195878408
4357,55.9028567,-4.376598531
4358,55.85349398,-4.195878408
4359,55.9028567,-4.376598531
4360,55.85529546,-4.274785018
4361,55.85529546,-4.274785018
4362,55.86119616,-4.256464383
4363,55.86628906,-4.268842895
4364,55.85794135,-4.248685394
4365,55.85794135,-4.248685394
4366,55.86628906,-4.268842895
4367,55.85636566,-4.260610408
4368,51.86814661,-2.238312518
4369,51.86489403,-2.246006732
4370,51.86403444,-2.239946292
4371,51.86540736,-2.24126064
4372,51.85708334,-2.191586949
4373,,
4374,51.8658715,-2.24721746
4375,51.86665971,-2.244346227
4376,51.86470601,-2.241285929
4377,51.86514446,-2.246632569
4378,51.8575952,-2.253618977
4379,51.86511408,-2.243960258
4380,51.85386655,-2.243899367
4381,51.86036536,-2.235889916
4382,51.84178369,-2.205804674
4383,51.82709291,-2.279580505
4384,51.86665971,-2.244346227
4385,51.83095987,-2.259622078
4386,51.86317575,-2.242163568
4387,51.85343382,-2.221799474
4388,51.86626816,-2.246711335
4389,51.85555613,-2.252750854
4390,51.8546105,-2.236222769
4391,51.83094293,-2.274975185
4392,51.86317575,-2.242163568
4393,51.8658715,-2.24721746
4394,51.86665971,-2.244346227
4395,51.8662391,-2.243399958
4396,51.8658715,-2.24721746
4397,50.79532052,-1.124004074
4398,50.79532052,-1.124004074
4399,50.79512384,-1.121765934
4400,50.80292361,-1.147646172
4401,50.84626685,-1.124343169
4402,50.82118243,-1.170610481
4403,50.79249321,-1.136797647
4404,50.82888709,-1.170317813
4405,50.80185414,-1.202441759
4406,50.79546949,-1.121092583
4407,50.79373136,-1.159816595
4408,50.80015896,-1.140984481
4409,50.80115851,-1.203290835
4410,51.44233691,0.365701238
4411,51.44287507,0.336184605
4412,51.44172847,0.369109129
4413,51.44246681,0.370399346
4414,51.41835546,0.393861832
4415,51.42851673,0.385099373
4416,51.43394819,0.353095428
4417,51.4317378,0.394288098
4418,51.44165512,0.369623391
4419,51.44272778,0.367721771
4420,51.44272778,0.367721771
4421,51.44260152,0.365067329
4422,51.41524643,0.43172623
4423,52.60679054,1.736224898
4424,52.60679054,1.736224898
4425,52.60679054,1.736224898
4426,52.58006434,1.728042922
4427,52.61003954,1.725611946
4428,52.61003954,1.725611946
4429,52.60679054,1.736224898
4430,52.579437,1.728255414
4431,52.59449648,1.736167282
4432,52.6072442,1.727546329
4433,52.59900175,1.734778407
4434,52.69027056,1.705608488
4435,52.69160451,1.695448031
4436,52.67628843,1.719517899
4437,52.60703919,1.730055404
4438,52.60686142,1.72599198
4439,52.60875378,1.726167579
4440,52.60577377,1.727967976
4441,52.62014704,1.731688251
4442,52.60762901,1.734168734
4443,52.579437,1.728255414
4444,52.579437,1.728255414
4445,52.58029487,1.676426701
4446,52.60732571,1.731808453
4447,52.60732571,1.731808453
4448,52.60679054,1.736224898
4449,52.60822939,1.737943249
4450,52.60822939,1.737943249
4451,52.59805824,1.735318481
4452,52.59926328,1.73675062
4453,52.60822939,1.737943249
4454,52.59926328,1.73675062
4455,52.59926328,1.73675062
4456,52.57001187,1.731632751
4457,52.57001187,1.731632751
4458,52.57086294,1.733166597
4459,52.69575381,1.704282002
4460,52.579437,1.728255414
4461,52.6072442,1.727546329
4462,52.63718724,1.727846933
4463,52.54127471,1.731877279
4464,52.54127471,1.731877279
4465,,
4466,,
4467,,
4468,52.63157494,1.738382787
4469,52.63157494,1.738382787
4470,52.56396756,1.652107768
4471,52.56396756,1.652107768
4472,52.56396756,1.652107768
4473,52.67422355,1.714237144
4474,52.69454447,1.706711056
4475,52.6964344,1.698047556
4476,52.69650697,1.703783247
4477,52.6964344,1.698047556
4478,52.60703919,1.730055404
4479,52.57707027,1.726577903
4480,52.57691627,1.701981674
4481,52.64696388,1.728723694
4482,52.60261228,1.735233637
4483,52.5737039,1.714643637
4484,52.69575381,1.704282002
4485,,
4486,52.60875378,1.726167579
4487,52.60757958,1.73060373
4488,52.60447086,1.735909049
4489,52.60447086,1.735909049
4490,52.60447086,1.735909049
4491,52.54215324,1.731686325
4492,52.54215324,1.731686325
4493,52.58029487,1.676426701
4494,52.57860493,1.659571141
4495,52.61796005,1.717728428
4496,52.67559256,1.718763212
